# Q1 - Catalin+Rusu
16 qid:4 1:1048.0 2:2.7816107 3:0.01885496 4:5.797532 5:5.0 6:1.8293914 7:3878 # http://www.cs.ubbcluj.ro/~sanda/html/publications/IConf/Author/
16 qid:4 1:1048.0 2:2.7816107 3:0.01885496 4:5.797532 5:5.0 6:1.8293914 7:11637 # http://www.cs.ubbcluj.ro/~sanda/html/publications/IConf/Title/
16 qid:4 1:1048.0 2:2.7816107 3:0.01885496 4:5.797532 5:5.0 6:1.8293914 7:5911 # http://www.cs.ubbcluj.ro/~sanda/html/publications/IConf/importance/
16 qid:4 1:1048.0 2:2.7816107 3:0.01885496 4:5.797532 5:5.0 6:1.8293914 7:2106 # http://www.cs.ubbcluj.ro/~sanda/html/publications/IConf/length/
16 qid:4 1:1048.0 2:2.7816107 3:0.01885496 4:5.797532 5:5.0 6:1.8293914 7:8766 # http://www.cs.ubbcluj.ro/~sanda/html/publications/IConf/
16 qid:4 1:1048.0 2:2.7816107 3:0.01885496 4:5.797532 5:5.0 6:1.8293914 7:8944 # http://www.cs.ubbcluj.ro/~sanda/html/publications/IConf/citations/
16 qid:4 1:504.0 2:2.763912 3:0.01885496 4:5.7732143 5:5.0 6:1.8293914 7:12494 # http://www.cs.ubbcluj.ro/~sanda/html/publications/Journals/Year/
# Q5 - Lucrare+Licenta+info
14 qid:5 1:184.0 2:3.6525023 3:0.17901884 4:6.216879 5:0.0 6:0.0 7:88350 # http://www.cs.ubbcluj.ro/~dianat/coordonare/anexa3-I-barem-sustinere-licenta-2017.pdf
17 qid:5 1:2072.0 2:1.5626607 3:0.01885496 4:5.8170886 5:14.0 6:0.0 7:3057520507 # http://www.cs.ubbcluj.ro/studenti/examen-de-licenta-si-disertatie/manuale-si-modele-de-subiecte-pentru-examenul-de-licenta/
14 qid:5 1:1048.0 2:3.7707253 3:0.17550112 4:5.5684175 5:0.0 6:0.0 7:809 # http://www.cs.ubbcluj.ro/~dianat/coordonare/anexa2-licenta-disertatie-2017.pdf
16 qid:5 1:1048.0 2:3.7707253 3:0.19494766 4:5.5684175 5:0.0 6:0.0 7:9128 # http://www.cs.ubbcluj.ro/wp-content/uploads/anexa2-licenta-disertatie-2018.pdf
19 qid:5 1:1688.0 2:1.737745 3:0.01885496 4:5.5555305 5:16.0 6:0.0 7:3489933 # https://www.cs.ubbcluj.ro/hotarare-privind-calendarul-elaborarii-lucrarilor-de-licenta-disertatie-pentru-studentii-care-vor-finaliza-studiile-incepand-cu-anul-2022/
19 qid:5 1:1688.0 2:1.737745 3:0.01885496 4:5.5555305 5:16.0 6:0.0 7:15207545 # http://www.cs.ubbcluj.ro/hotarare-privind-calendarul-elaborarii-lucrarilor-de-licenta-disertatie-pentru-studentii-care-vor-finaliza-studiile-incepand-cu-anul-2022/
11 qid:5 1:1816.0 2:1.6751812 3:0.01885496 4:5.4936094 5:14.0 6:0.0 7:1660 # http://www.cs.ubbcluj.ro/comisiile-pentru-sustinerea-probelor-orale-ale-examenelor-de-licenta-si-disertatie-sesiunea-iunie-iulie-2015/
18 qid:5 1:1304.0 2:1.9570134 3:0.01885496 4:5.263158 5:13.0 6:0.0 7:1198413337 # http://www.cs.ubbcluj.ro/studenti/examen-de-licenta-si-disertatie/informatii-privind-sustinerea-examenului-de-licenta-si-disertatie/
16 qid:5 1:2328.0 2:2.6497066 3:0.01885496 4:4.942567 5:13.0 6:0.0 7:15107 # https://www.cs.ubbcluj.ro/licenta-disertatie-2021/
16 qid:5 1:2328.0 2:2.6497066 3:0.01885496 4:4.942567 5:13.0 6:0.0 7:13248 # http://www.cs.ubbcluj.ro/licenta-disertatie-2021/
15 qid:5 1:1304.0 2:0.0 3:0.01885496 4:4.598978 5:16.0 6:2.5515294 7:144311 # https://www.cs.ubbcluj.ro/in-atentia-studentilor-din-ani-terminali-care-nu-si-au-ales-un-coordonator-stiintific-pentru-lucrarea-de-licenta-disertatie/
14 qid:5 1:1432.0 2:1.8780236 3:0.01885496 4:4.598978 5:15.0 6:0.0 7:1152 # http://www.cs.ubbcluj.ro/de-la-idee-la-sustinerea-reusita-a-lucrarii-de-licenta/
15 qid:5 1:1304.0 2:0.0 3:0.01885496 4:4.598978 5:16.0 6:2.5515294 7:164455 # http://www.cs.ubbcluj.ro/in-atentia-studentilor-din-ani-terminali-care-nu-si-au-ales-un-coordonator-stiintific-pentru-lucrarea-de-licenta-disertatie/
13 qid:5 1:1560.0 2:1.8051631 3:0.01885496 4:4.513982 5:16.0 6:0.0 7:510 # https://www.cs.ubbcluj.ro/planificarea-sesiunii-de-examene-pentru-studentii-din-anul-i-ii-iii-nivel-licenta-si-studentii-din-anul-i-si-ii-nivel-master/
11 qid:5 1:600.0 2:3.5626917 3:0.01885496 4:4.302953 5:5.0 6:0.0 7:271 # http://www.cs.ubbcluj.ro/~sanda/html/coordination/Writing/
13 qid:5 1:2072.0 2:0.0 3:0.01885496 4:4.2541494 5:14.0 6:0.0 7:7674112951 # https://www.cs.ubbcluj.ro/studenti/examen-de-licenta-si-disertatie/manuale-si-modele-de-subiecte-pentru-examenul-de-licenta/
11 qid:5 1:664.0 2:3.5177994 3:0.01885496 4:4.2387 5:5.0 6:0.0 7:262 # http://www.cs.ubbcluj.ro/~sanda/html/coordination/Structura/
1 qid:5 1:280.0 2:0.0 3:0.73145765 4:4.186074 5:6.0 6:0.0 7:14245585 # https://www.cs.ubbcluj.ro/files/orar/2021-1/
11 qid:5 1:792.0 2:3.431325 3:0.01885496 4:4.116438 5:5.0 6:0.0 7:247 # http://www.cs.ubbcluj.ro/~sanda/html/coordination/Structure/
11 qid:5 1:1304.0 2:0.0 3:0.01885496 4:3.9986815 5:12.0 6:0.0 7:4275 # https://www.cs.ubbcluj.ro/planificarea-sustinerii-lucrarilor-de-licenta-sesiunea-septembrie-2021/
# Q6 - Anunturi+Burse+info
20 qid:6 1:1816.0 2:0.82254744 3:0.01885496 4:4.008209 5:7.0 6:0.0 7:9483450204 # https://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-burse/
20 qid:6 1:1816.0 2:0.82254744 3:0.01885496 4:4.008209 5:7.0 6:0.0 7:5173776773 # http://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-burse/
6 qid:6 1:1432.0 2:1.5004318 3:0.01885496 4:3.9008179 5:9.0 6:3.1276534 7:3648489869 # https://www.cs.ubbcluj.ro/anunturi/anunturi-personal-didactic-auxiliar/
6 qid:6 1:1432.0 2:1.5004318 3:0.01885496 4:3.9008179 5:9.0 6:3.1276534 7:1628029187 # http://www.cs.ubbcluj.ro/anunturi/anunturi-personal-didactic-auxiliar/
19 qid:6 1:536.0 2:0.0 3:0.9979589 4:3.9001331 5:7.0 6:0.0 7:3264322 # https://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-burse/feed/
19 qid:6 1:536.0 2:0.0 3:0.9981012 4:3.9001331 5:7.0 6:0.0 7:12874892 # http://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-burse/feed/
1 qid:6 1:1688.0 2:1.7343733 3:0.01885496 4:3.7918732 5:12.0 6:0.0 7:164310 # https://www.cs.ubbcluj.ro/anunt-privind-concursul-pentru-acordarea-gradatiilor-de-merit-personalului-didactic-auxiliar-septembrie-2021/
1 qid:6 1:1688.0 2:1.7343733 3:0.01885496 4:3.7918732 5:12.0 6:0.0 7:39558 # http://www.cs.ubbcluj.ro/anunt-privind-concursul-pentru-acordarea-gradatiilor-de-merit-personalului-didactic-auxiliar-septembrie-2021/
1 qid:6 1:1176.0 2:1.003124 3:0.01885496 4:3.7657123 5:7.0 6:0.0 7:54741091 # https://www.cs.ubbcluj.ro/anunturi/anunturi-definitivat/
1 qid:6 1:1176.0 2:1.003124 3:0.01885496 4:3.7657123 5:7.0 6:0.0 7:1871138995 # http://www.cs.ubbcluj.ro/anunturi/anunturi-definitivat/
